mun;scenario;year;kmuoto;kvoima_bensiini;kvoima_etanoli;kvoima_diesel;kvoima_kaasu;kvoima_phev_b;kvoima_phev_d;kvoima_ev;kvoima_vety;kvoima_muut
562;wemh;2031;bussi;0.000;0.000;0.523;0.005;0.000;0.000;0.472;0.000;0.000
562;wemh;2031;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2031;hlauto;0.333;0.004;0.192;0.005;0.102;0.003;0.361;0.000;0.000
562;wemh;2031;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2031;pauto;0.012;0.000;0.737;0.003;0.002;0.000;0.246;0.000;0.000
562;wemh;2031;kauto;0.000;0.000;0.904;0.046;0.000;0.002;0.048;0.000;0.000
562;wemh;2032;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2032;bussi;0.000;0.000;0.483;0.005;0.000;0.000;0.512;0.000;0.000
562;wemh;2032;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2032;hlauto;0.304;0.004;0.172;0.005;0.099;0.003;0.414;0.000;0.000
562;wemh;2032;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2032;pauto;0.011;0.000;0.685;0.002;0.002;0.000;0.299;0.001;0.000
562;wemh;2032;kauto;0.000;0.000;0.889;0.051;0.000;0.003;0.056;0.000;0.000
562;wemh;2033;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2033;bussi;0.000;0.000;0.447;0.004;0.000;0.000;0.549;0.000;0.000
562;wemh;2033;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2033;hlauto;0.276;0.003;0.154;0.004;0.096;0.002;0.464;0.000;0.000
562;wemh;2033;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2033;pauto;0.010;0.000;0.628;0.002;0.001;0.000;0.356;0.001;0.000
562;wemh;2033;kauto;0.000;0.000;0.873;0.057;0.000;0.004;0.066;0.000;0.000
562;wemh;2034;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2034;bussi;0.000;0.000;0.414;0.004;0.000;0.000;0.582;0.000;0.000
562;wemh;2034;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2034;hlauto;0.251;0.003;0.137;0.004;0.094;0.002;0.509;0.000;0.000
562;wemh;2034;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2034;pauto;0.009;0.000;0.569;0.002;0.001;0.000;0.415;0.003;0.000
562;wemh;2034;kauto;0.000;0.000;0.856;0.063;0.000;0.005;0.076;0.000;0.000
562;wemh;2035;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2035;bussi;0.000;0.000;0.385;0.003;0.000;0.000;0.612;0.000;0.000
562;wemh;2035;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2035;hlauto;0.233;0.003;0.125;0.004;0.094;0.002;0.540;0.001;0.000
562;wemh;2035;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2035;pauto;0.009;0.000;0.509;0.001;0.001;0.000;0.473;0.006;0.000
562;wemh;2035;kauto;0.000;0.000;0.838;0.069;0.000;0.007;0.087;0.000;0.000
562;wemh;2036;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2036;bussi;0.000;0.000;0.358;0.003;0.000;0.000;0.639;0.000;0.000
562;wemh;2036;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2036;hlauto;0.211;0.002;0.110;0.003;0.093;0.002;0.578;0.001;0.000
562;wemh;2036;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2036;pauto;0.008;0.000;0.452;0.001;0.001;0.000;0.528;0.010;0.000
562;wemh;2036;kauto;0.000;0.000;0.818;0.075;0.000;0.009;0.098;0.000;0.000
562;wemh;2037;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2037;bussi;0.000;0.000;0.335;0.002;0.000;0.000;0.662;0.001;0.000
562;wemh;2037;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2037;hlauto;0.190;0.002;0.097;0.003;0.092;0.002;0.614;0.001;0.000
562;wemh;2037;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2037;pauto;0.007;0.000;0.398;0.001;0.001;0.000;0.578;0.015;0.000
562;wemh;2037;kauto;0.000;0.000;0.797;0.082;0.000;0.011;0.109;0.000;0.000
562;wemh;2038;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2038;bussi;0.000;0.000;0.314;0.002;0.000;0.000;0.682;0.003;0.000
562;wemh;2038;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2038;hlauto;0.169;0.002;0.084;0.003;0.091;0.002;0.649;0.001;0.000
562;wemh;2038;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2038;pauto;0.006;0.000;0.348;0.001;0.001;0.000;0.623;0.021;0.000
562;wemh;2038;kauto;0.000;0.000;0.775;0.089;0.000;0.014;0.122;0.000;0.000
562;wemh;2039;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2039;bussi;0.000;0.000;0.294;0.002;0.000;0.000;0.699;0.005;0.000
562;wemh;2039;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2039;hlauto;0.149;0.001;0.072;0.002;0.090;0.002;0.682;0.001;0.000
562;wemh;2039;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2039;pauto;0.005;0.000;0.302;0.001;0.001;0.000;0.663;0.028;0.000
562;wemh;2039;kauto;0.000;0.000;0.753;0.095;0.000;0.018;0.134;0.000;0.000
562;wemh;2040;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2040;bussi;0.000;0.000;0.277;0.001;0.000;0.000;0.713;0.009;0.000
562;wemh;2040;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2040;hlauto;0.130;0.001;0.060;0.002;0.090;0.001;0.715;0.001;0.000
562;wemh;2040;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2040;pauto;0.005;0.000;0.260;0.001;0.001;0.000;0.699;0.034;0.000
562;wemh;2040;kauto;0.000;0.000;0.731;0.102;0.000;0.021;0.147;0.000;0.000
562;wemh;2041;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2041;bussi;0.000;0.000;0.262;0.001;0.000;0.000;0.724;0.013;0.000
562;wemh;2041;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2041;hlauto;0.118;0.001;0.054;0.002;0.084;0.001;0.737;0.003;0.000
562;wemh;2041;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2041;pauto;0.004;0.000;0.223;0.000;0.001;0.000;0.731;0.041;0.000
562;wemh;2041;kauto;0.000;0.000;0.707;0.108;0.000;0.025;0.159;0.000;0.000
562;wemh;2042;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2042;bussi;0.000;0.000;0.249;0.001;0.000;0.000;0.732;0.018;0.000
562;wemh;2042;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2042;hlauto;0.108;0.001;0.049;0.002;0.078;0.001;0.757;0.004;0.000
562;wemh;2042;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2042;pauto;0.004;0.000;0.189;0.000;0.001;0.000;0.758;0.048;0.000
562;wemh;2042;kauto;0.000;0.000;0.682;0.114;0.000;0.031;0.172;0.000;0.000
562;wemh;2043;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2043;bussi;0.000;0.000;0.238;0.001;0.000;0.000;0.737;0.024;0.000
562;wemh;2043;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2043;hlauto;0.099;0.001;0.044;0.002;0.073;0.001;0.775;0.006;0.000
562;wemh;2043;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2043;pauto;0.003;0.000;0.159;0.000;0.000;0.000;0.781;0.056;0.000
562;wemh;2043;kauto;0.000;0.000;0.657;0.121;0.000;0.039;0.184;0.000;0.000
562;wemh;2044;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2044;bussi;0.000;0.000;0.229;0.000;0.000;0.000;0.739;0.032;0.000
562;wemh;2044;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2044;hlauto;0.090;0.001;0.039;0.002;0.067;0.001;0.794;0.007;0.000
562;wemh;2044;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2044;pauto;0.003;0.000;0.132;0.000;0.000;0.000;0.801;0.064;0.000
562;wemh;2044;kauto;0.000;0.000;0.630;0.127;0.000;0.047;0.195;0.000;0.000
562;wemh;2045;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2045;bussi;0.000;0.000;0.221;0.000;0.000;0.000;0.739;0.040;0.000
562;wemh;2045;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2045;hlauto;0.080;0.001;0.035;0.001;0.062;0.001;0.812;0.009;0.000
562;wemh;2045;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2045;pauto;0.002;0.000;0.108;0.000;0.000;0.000;0.818;0.071;0.000
562;wemh;2045;kauto;0.000;0.000;0.603;0.133;0.000;0.057;0.207;0.000;0.000
562;wemh;2046;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2046;bussi;0.000;0.000;0.214;0.000;0.000;0.000;0.736;0.049;0.000
562;wemh;2046;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2046;hlauto;0.071;0.001;0.030;0.001;0.057;0.001;0.829;0.010;0.000
562;wemh;2046;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2046;pauto;0.002;0.000;0.088;0.000;0.000;0.000;0.832;0.078;0.000
562;wemh;2046;kauto;0.000;0.000;0.576;0.140;0.000;0.067;0.217;0.000;0.000
562;wemh;2047;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2047;bussi;0.000;0.000;0.208;0.000;0.000;0.000;0.732;0.059;0.000
562;wemh;2047;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2047;hlauto;0.061;0.000;0.025;0.001;0.052;0.001;0.847;0.012;0.000
562;wemh;2047;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2047;pauto;0.002;0.000;0.070;0.000;0.000;0.000;0.842;0.086;0.000
562;wemh;2047;kauto;0.000;0.000;0.550;0.146;0.000;0.076;0.228;0.000;0.000
562;wemh;2048;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2048;bussi;0.000;0.000;0.203;0.000;0.000;0.000;0.728;0.070;0.000
562;wemh;2048;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2048;hlauto;0.052;0.000;0.021;0.001;0.047;0.001;0.865;0.013;0.000
562;wemh;2048;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2048;pauto;0.001;0.000;0.054;0.000;0.000;0.000;0.851;0.094;0.000
562;wemh;2048;kauto;0.000;0.000;0.525;0.152;0.000;0.085;0.238;0.000;0.000
562;wemh;2049;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2049;bussi;0.000;0.000;0.198;0.000;0.000;0.000;0.722;0.080;0.000
562;wemh;2049;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2049;hlauto;0.043;0.000;0.017;0.001;0.042;0.000;0.882;0.015;0.000
562;wemh;2049;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2049;pauto;0.001;0.000;0.041;0.000;0.000;0.000;0.856;0.102;0.000
562;wemh;2049;kauto;0.000;0.000;0.500;0.159;0.000;0.094;0.247;0.000;0.000
562;wemh;2050;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;wemh;2050;bussi;0.000;0.000;0.193;0.000;0.000;0.000;0.715;0.092;0.000
562;wemh;2050;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;wemh;2050;hlauto;0.033;0.000;0.013;0.001;0.037;0.000;0.900;0.016;0.000
562;wemh;2050;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;wemh;2050;pauto;0.001;0.000;0.029;0.000;0.000;0.000;0.860;0.109;0.000
562;wemh;2050;kauto;0.000;0.000;0.476;0.165;0.000;0.102;0.257;0.000;0.000
562;weml;2018;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2018;bussi;0.000;0.000;0.993;0.004;0.000;0.000;0.002;0.000;0.000
562;weml;2018;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2018;hlauto;0.599;0.001;0.372;0.006;0.016;0.003;0.003;0.000;0.000
562;weml;2018;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2018;pauto;0.011;0.000;0.987;0.001;0.000;0.000;0.000;0.000;0.000
562;weml;2018;kauto;0.000;0.000;0.998;0.000;0.000;0.000;0.001;0.000;0.001
562;weml;2019;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2019;bussi;0.000;0.000;0.992;0.004;0.000;0.000;0.005;0.000;0.000
562;weml;2019;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2019;hlauto;0.594;0.001;0.368;0.007;0.021;0.004;0.004;0.000;0.000
562;weml;2019;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2019;pauto;0.011;0.000;0.986;0.002;0.000;0.000;0.000;0.000;0.000
562;weml;2019;kauto;0.000;0.000;0.996;0.000;0.000;0.000;0.002;0.000;0.002
562;weml;2020;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2020;bussi;0.000;0.000;0.987;0.004;0.000;0.000;0.009;0.000;0.000
562;weml;2020;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2020;hlauto;0.591;0.001;0.368;0.007;0.023;0.004;0.005;0.000;0.000
562;weml;2020;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2020;pauto;0.011;0.000;0.985;0.002;0.000;0.000;0.000;0.000;0.000
562;weml;2020;kauto;0.000;0.000;0.994;0.000;0.000;0.000;0.002;0.000;0.003
562;weml;2021;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2021;bussi;0.000;0.000;0.957;0.006;0.000;0.000;0.037;0.000;0.000
562;weml;2021;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2021;hlauto;0.588;0.001;0.368;0.008;0.025;0.004;0.006;0.000;0.000
562;weml;2021;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2021;pauto;0.013;0.000;0.979;0.003;0.000;0.000;0.003;0.000;0.000
562;weml;2021;kauto;0.000;0.000;0.992;0.003;0.000;0.000;0.003;0.000;0.002
562;weml;2022;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2022;bussi;0.000;0.000;0.928;0.007;0.000;0.000;0.065;0.000;0.000
562;weml;2022;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2022;hlauto;0.566;0.003;0.364;0.001;0.040;0.003;0.024;0.000;0.000
562;weml;2022;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2022;pauto;0.015;0.000;0.974;0.004;0.001;0.000;0.006;0.000;0.000
562;weml;2022;kauto;0.000;0.000;0.992;0.008;0.000;0.000;0.000;0.000;0.000
562;weml;2023;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2023;bussi;0.000;0.000;0.889;0.008;0.000;0.000;0.102;0.000;0.000
562;weml;2023;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2023;hlauto;0.549;0.003;0.349;0.001;0.051;0.003;0.043;0.000;0.000
562;weml;2023;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2023;pauto;0.015;0.000;0.967;0.004;0.001;0.000;0.012;0.000;0.000
562;weml;2023;kauto;0.000;0.000;0.990;0.010;0.000;0.000;0.001;0.000;0.000
562;weml;2024;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2024;bussi;0.000;0.000;0.854;0.009;0.000;0.000;0.137;0.000;0.000
562;weml;2024;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2024;hlauto;0.534;0.003;0.335;0.001;0.061;0.003;0.062;0.000;0.000
562;weml;2024;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2024;pauto;0.014;0.000;0.956;0.004;0.001;0.000;0.024;0.000;0.000
562;weml;2024;kauto;0.000;0.000;0.986;0.012;0.000;0.000;0.002;0.000;0.000
562;weml;2025;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2025;bussi;0.000;0.000;0.810;0.009;0.000;0.000;0.181;0.000;0.000
562;weml;2025;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2025;hlauto;0.521;0.004;0.320;0.001;0.071;0.004;0.080;0.000;0.000
562;weml;2025;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2025;pauto;0.014;0.000;0.942;0.004;0.001;0.000;0.037;0.000;0.000
562;weml;2025;kauto;0.000;0.000;0.981;0.014;0.000;0.000;0.005;0.000;0.000
562;weml;2026;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2026;bussi;0.000;0.000;0.762;0.008;0.000;0.000;0.229;0.000;0.000
562;weml;2026;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2026;hlauto;0.505;0.004;0.304;0.001;0.079;0.004;0.102;0.000;0.000
562;weml;2026;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2026;pauto;0.014;0.000;0.926;0.004;0.002;0.000;0.054;0.000;0.000
562;weml;2026;kauto;0.000;0.000;0.972;0.018;0.000;0.000;0.009;0.000;0.000
562;weml;2027;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2027;bussi;0.000;0.000;0.713;0.008;0.000;0.000;0.279;0.000;0.000
562;weml;2027;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2027;hlauto;0.488;0.004;0.287;0.001;0.088;0.004;0.128;0.000;0.000
562;weml;2027;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2027;pauto;0.013;0.000;0.905;0.004;0.002;0.000;0.075;0.000;0.000
562;weml;2027;kauto;0.000;0.000;0.962;0.022;0.000;0.001;0.015;0.000;0.000
562;weml;2028;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2028;bussi;0.000;0.000;0.663;0.007;0.000;0.000;0.330;0.000;0.000
562;weml;2028;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2028;hlauto;0.467;0.004;0.268;0.001;0.095;0.004;0.160;0.000;0.000
562;weml;2028;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2028;pauto;0.013;0.000;0.879;0.004;0.002;0.000;0.102;0.000;0.000
562;weml;2028;kauto;0.000;0.000;0.950;0.027;0.000;0.001;0.022;0.000;0.000
562;weml;2029;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2029;bussi;0.000;0.000;0.615;0.006;0.000;0.000;0.379;0.000;0.000
562;weml;2029;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2029;hlauto;0.444;0.005;0.248;0.001;0.102;0.004;0.198;0.000;0.000
562;weml;2029;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2029;pauto;0.013;0.000;0.846;0.003;0.002;0.000;0.136;0.000;0.000
562;weml;2029;kauto;0.000;0.000;0.937;0.032;0.000;0.002;0.029;0.000;0.000
562;weml;2030;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2030;bussi;0.000;0.000;0.567;0.006;0.000;0.000;0.427;0.000;0.000
562;weml;2030;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2030;hlauto;0.415;0.005;0.226;0.001;0.107;0.003;0.243;0.000;0.000
562;weml;2030;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2030;pauto;0.012;0.000;0.806;0.003;0.002;0.000;0.177;0.000;0.000
562;weml;2030;kauto;0.000;0.000;0.923;0.036;0.000;0.003;0.038;0.000;0.000
562;weml;2031;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2031;bussi;0.000;0.000;0.523;0.005;0.000;0.000;0.472;0.000;0.000
562;weml;2031;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2031;hlauto;0.386;0.004;0.205;0.001;0.110;0.003;0.292;0.000;0.000
562;weml;2031;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2031;pauto;0.012;0.000;0.759;0.003;0.002;0.000;0.224;0.000;0.000
562;weml;2031;kauto;0.000;0.000;0.907;0.041;0.000;0.004;0.048;0.000;0.000
562;weml;2032;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2032;bussi;0.000;0.000;0.483;0.005;0.000;0.000;0.512;0.000;0.000
562;weml;2032;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2032;hlauto;0.356;0.004;0.184;0.001;0.111;0.003;0.341;0.000;0.000
562;weml;2032;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2032;pauto;0.011;0.000;0.707;0.002;0.002;0.000;0.277;0.001;0.000
562;weml;2032;kauto;0.000;0.000;0.889;0.045;0.000;0.006;0.060;0.000;0.000
562;weml;2033;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2033;bussi;0.000;0.000;0.447;0.004;0.000;0.000;0.549;0.000;0.000
562;weml;2033;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2033;hlauto;0.326;0.003;0.164;0.001;0.111;0.003;0.392;0.000;0.000
562;weml;2033;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2033;pauto;0.010;0.000;0.651;0.002;0.001;0.000;0.333;0.001;0.000
562;weml;2033;kauto;0.000;0.000;0.870;0.049;0.000;0.008;0.072;0.000;0.000
562;weml;2034;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2034;bussi;0.000;0.000;0.414;0.004;0.000;0.000;0.582;0.000;0.000
562;weml;2034;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2034;hlauto;0.298;0.003;0.147;0.001;0.109;0.002;0.441;0.000;0.000
562;weml;2034;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2034;pauto;0.009;0.000;0.592;0.002;0.001;0.000;0.391;0.003;0.000
562;weml;2034;kauto;0.000;0.000;0.850;0.054;0.000;0.011;0.086;0.000;0.000
562;weml;2035;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2035;bussi;0.000;0.000;0.385;0.003;0.000;0.000;0.612;0.000;0.000
562;weml;2035;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2035;hlauto;0.276;0.003;0.133;0.001;0.108;0.002;0.478;0.000;0.000
562;weml;2035;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2035;pauto;0.009;0.000;0.533;0.002;0.001;0.000;0.449;0.006;0.000
562;weml;2035;kauto;0.000;0.000;0.828;0.058;0.000;0.013;0.100;0.000;0.000
562;weml;2036;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2036;bussi;0.000;0.000;0.358;0.003;0.000;0.000;0.639;0.000;0.000
562;weml;2036;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2036;hlauto;0.252;0.002;0.118;0.000;0.105;0.002;0.520;0.000;0.000
562;weml;2036;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2036;pauto;0.008;0.000;0.476;0.001;0.001;0.000;0.504;0.010;0.000
562;weml;2036;kauto;0.000;0.000;0.806;0.062;0.000;0.017;0.115;0.000;0.000
562;weml;2037;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2037;bussi;0.000;0.000;0.335;0.002;0.000;0.000;0.662;0.001;0.000
562;weml;2037;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2037;hlauto;0.229;0.002;0.104;0.000;0.102;0.002;0.560;0.000;0.000
562;weml;2037;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2037;pauto;0.007;0.000;0.422;0.001;0.001;0.000;0.553;0.015;0.000
562;weml;2037;kauto;0.000;0.000;0.782;0.067;0.000;0.020;0.130;0.000;0.000
562;weml;2038;jalkapyora;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
562;weml;2038;bussi;0.000;0.000;0.314;0.002;0.000;0.000;0.682;0.003;0.000
562;weml;2038;raide;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000
562;weml;2038;hlauto;0.208;0.002;0.092;0.000;0.099;0.002;0.597;0.001;0.000
562;weml;2038;muu;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000
562;weml;2038;pauto;0.006;0.000;0.372;0.001;0.001;0.000;0.598;0.021;0.000
